# TBLASTN 2.10.0+
# Query: EOG092D005G
# Database: ./tmp/BUSCO_1585325322
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 33 hits found
# Query: EOG092D00LL
# Database: ./tmp/BUSCO_1585325322
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 3 hits found
EOG092D00LL	NODE_15_length_885512_cov_54.609586	76.353	1996	280	31	174	1985	232547	226584	0.0	2950
EOG092D00LL	NODE_15_length_885512_cov_54.609586	64.748	278	54	8	1	237	233465	232641	4.45e-79	293
EOG092D00LL	NODE_873_length_384_cov_0.894942	81.102	127	20	1	529	651	382	2	5.56e-62	207
# TBLASTN 2.10.0+
# Query: EOG092D00R3
# Database: ./tmp/BUSCO_1585325322
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 14 hits found
EOG092D00R3	NODE_30_length_593950_cov_56.260552	82.524	721	96	6	120	810	185364	187526	0.0	1182
EOG092D00R3	NODE_30_length_593950_cov_56.260552	67.366	524	78	14	1024	1454	188661	190232	0.0	628
EOG092D00R3	NODE_30_length_593950_cov_56.260552	79.233	313	46	4	1453	1746	190274	191212	0.0	511
EOG092D00R3	NODE_30_length_593950_cov_56.260552	67.052	173	38	2	845	998	187749	188267	2.22e-58	224
EOG092D00R3	NODE_30_length_593950_cov_56.260552	91.525	59	5	0	30	88	184981	185157	2.22e-46	114
EOG092D00R3	NODE_30_length_593950_cov_56.260552	81.818	33	6	0	87	119	185207	185305	2.22e-46	68.2
EOG092D00R3	NODE_30_length_593950_cov_56.260552	66.667	33	9	1	1	31	184806	184904	2.22e-46	45.8
EOG092D00R3	NODE_30_length_593950_cov_56.260552	33.716	436	215	15	123	530	150422	149253	2.64e-43	175
EOG092D00R3	NODE_5_length_1156707_cov_54.862779	36.041	197	98	4	141	330	86490	85963	2.85e-21	98.2
EOG092D00R3	NODE_5_length_1156707_cov_54.862779	46.667	15	8	0	336	350	85901	85857	2.85e-21	25.0
EOG092D00R3	NODE_20_length_718778_cov_54.863473	44.086	93	51	1	208	299	389316	389038	8.07e-11	68.2
EOG092D00R3	NODE_20_length_718778_cov_54.863473	25.455	220	144	4	321	529	388871	388239	2.74e-08	59.7
EOG092D00R3	NODE_20_length_718778_cov_54.863473	28.221	163	100	4	1451	1599	391154	391633	7.05e-05	48.5
EOG092D00R3	NODE_14_length_885958_cov_56.126104	21.654	254	169	7	145	375	407139	406399	7.82e-04	45.1
# TBLASTN 2.10.0+
# Query: EOG092D00VT
# Database: ./tmp/BUSCO_1585325322
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 5 hits found
EOG092D00VT	NODE_72_length_181847_cov_55.407820	79.707	956	159	6	133	1053	109833	112700	0.0	1524
EOG092D00VT	NODE_72_length_181847_cov_55.407820	62.170	341	88	4	1278	1577	113973	114995	9.63e-126	440
EOG092D00VT	NODE_72_length_181847_cov_55.407820	50.495	202	46	10	1093	1240	113073	113678	5.19e-30	131
EOG092D00VT	NODE_72_length_181847_cov_55.407820	54.412	136	43	3	1	117	109184	109591	1.20e-21	103
EOG092D00VT	NODE_72_length_181847_cov_55.407820	91.667	24	2	0	118	141	109747	109818	3.22e-05	49.3
# TBLASTN 2.10.0+
# Query: EOG092D011S
# Database: ./tmp/BUSCO_1585325322
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 8 hits found
EOG092D011S	NODE_9_length_966198_cov_55.068878	50.132	756	236	13	665	1279	9513	7246	0.0	703
EOG092D011S	NODE_9_length_966198_cov_55.068878	32.804	189	34	5	39	134	13788	13222	7.60e-14	77.4
EOG092D011S	NODE_43_length_410768_cov_54.768391	34.483	87	54	3	1130	1214	151726	151983	1.87e-05	49.7
EOG092D011S	NODE_43_length_410768_cov_54.768391	30.909	110	67	4	1130	1231	151852	152178	6.76e-05	48.1
EOG092D011S	NODE_43_length_410768_cov_54.768391	36.735	98	50	5	1145	1231	151126	151416	1.32e-04	47.0
EOG092D011S	NODE_42_length_413030_cov_55.697994	38.750	80	47	2	1145	1222	335900	335661	2.02e-05	49.7
EOG092D011S	NODE_6_length_1137505_cov_55.257470	25.610	82	60	1	1145	1225	456709	456954	1.90e-04	46.6
EOG092D011S	NODE_4_length_1222221_cov_55.842606	28.866	97	67	1	1130	1224	247528	247818	7.85e-04	44.3
# TBLASTN 2.10.0+
# Query: EOG092D0124
# Database: ./tmp/BUSCO_1585325322
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 2 hits found
EOG092D0124	NODE_24_length_683504_cov_55.687761	49.599	748	242	14	172	786	281785	279548	1.56e-159	531
EOG092D0124	NODE_24_length_683504_cov_55.687761	36.197	710	252	22	763	1271	279376	277247	5.52e-77	282
# TBLASTN 2.10.0+
# Query: EOG092D01IY
# Database: ./tmp/BUSCO_1585325322
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 48 hits found
EOG092D01IY	NODE_5_length_1156707_cov_54.862779	56.324	1605	383	27	10	1296	309669	314483	0.0	1324
EOG092D01IY	NODE_54_length_310415_cov_55.773588	35.227	528	269	11	759	1234	193094	194614	1.14e-62	237
EOG092D01IY	NODE_7_length_1067200_cov_55.070813	34.545	495	283	12	769	1242	722107	723531	5.03e-60	228
EOG092D01IY	NODE_7_length_1067200_cov_55.070813	32.399	321	175	9	768	1059	435172	436095	4.13e-35	147
EOG092D01IY	NODE_7_length_1067200_cov_55.070813	55.000	120	51	1	1108	1227	436981	437331	2.16e-23	108
EOG092D01IY	NODE_7_length_1067200_cov_55.070813	30.374	214	110	6	761	946	254409	253801	2.03e-15	82.8
EOG092D01IY	NODE_7_length_1067200_cov_55.070813	30.500	200	107	6	796	965	868280	867687	3.33e-12	72.0
EOG092D01IY	NODE_7_length_1067200_cov_55.070813	42.222	45	26	0	1181	1225	866711	866577	2.60e-06	40.0
EOG092D01IY	NODE_7_length_1067200_cov_55.070813	30.508	59	37	2	1107	1164	866976	866809	2.60e-06	31.6
EOG092D01IY	NODE_7_length_1067200_cov_55.070813	30.986	71	49	0	1191	1261	252713	252501	2.58e-05	49.3
EOG092D01IY	NODE_32_length_565368_cov_54.677067	35.052	485	257	13	775	1236	38054	39403	3.96e-54	209
EOG092D01IY	NODE_32_length_565368_cov_54.677067	42.222	45	26	0	1181	1225	464662	464796	4.40e-07	42.7
EOG092D01IY	NODE_32_length_565368_cov_54.677067	25.455	55	38	1	1110	1164	464412	464567	4.40e-07	32.0
EOG092D01IY	NODE_28_length_619882_cov_55.353117	32.348	541	322	17	775	1284	201877	200294	9.10e-47	185
EOG092D01IY	NODE_28_length_619882_cov_55.353117	37.778	45	28	0	1181	1225	31568	31434	2.66e-05	36.6
EOG092D01IY	NODE_28_length_619882_cov_55.353117	29.091	55	36	1	1110	1164	31827	31672	2.66e-05	32.0
EOG092D01IY	NODE_17_length_807864_cov_54.808576	32.397	534	275	18	761	1257	187611	186157	1.22e-45	182
EOG092D01IY	NODE_17_length_807864_cov_54.808576	39.535	215	88	10	770	946	407007	407639	1.99e-16	85.9
EOG092D01IY	NODE_17_length_807864_cov_54.808576	38.806	67	40	1	1198	1264	409159	409356	9.96e-05	47.4
EOG092D01IY	NODE_52_length_327552_cov_55.388672	29.592	588	307	16	767	1273	60503	58818	6.62e-42	169
EOG092D01IY	NODE_42_length_413030_cov_55.697994	32.525	495	277	15	760	1228	241643	240252	4.02e-41	167
EOG092D01IY	NODE_2_length_1372958_cov_55.047641	29.983	597	300	21	763	1264	553300	551579	2.75e-40	164
EOG092D01IY	NODE_2_length_1372958_cov_55.047641	38.462	65	40	0	898	962	957919	957725	2.06e-05	38.9
EOG092D01IY	NODE_2_length_1372958_cov_55.047641	28.571	56	31	2	995	1041	957621	957454	2.06e-05	29.6
EOG092D01IY	NODE_71_length_189176_cov_56.083772	29.947	571	307	15	747	1261	68840	67239	9.17e-39	159
EOG092D01IY	NODE_61_length_248813_cov_55.294415	34.906	318	175	11	766	1059	167328	166399	1.56e-36	152
EOG092D01IY	NODE_61_length_248813_cov_55.294415	39.791	191	88	5	1095	1272	165513	164983	8.38e-19	94.0
EOG092D01IY	NODE_85_length_127033_cov_55.194404	34.201	269	154	5	775	1029	90446	89667	1.42e-32	139
EOG092D01IY	NODE_85_length_127033_cov_55.194404	46.825	126	59	2	1108	1228	89087	88719	1.23e-17	90.1
EOG092D01IY	NODE_13_length_901350_cov_55.182635	31.597	288	170	7	761	1030	815033	815869	3.86e-30	131
EOG092D01IY	NODE_13_length_901350_cov_55.182635	46.154	130	65	3	1109	1236	816236	816616	3.21e-17	88.6
EOG092D01IY	NODE_35_length_542789_cov_55.020044	30.496	141	95	1	1108	1248	488000	487587	1.34e-11	70.1
EOG092D01IY	NODE_35_length_542789_cov_55.020044	31.298	131	59	5	796	902	489330	488959	2.15e-08	59.7
EOG092D01IY	NODE_21_length_707394_cov_55.127359	28.111	217	112	5	766	946	190887	190261	9.52e-11	67.4
EOG092D01IY	NODE_37_length_521142_cov_55.363423	36.508	126	77	1	1109	1234	38967	38599	4.94e-10	65.1
EOG092D01IY	NODE_37_length_521142_cov_55.363423	25.387	323	168	10	801	1062	40425	39493	5.11e-09	61.6
EOG092D01IY	NODE_37_length_521142_cov_55.363423	27.848	158	86	5	924	1068	346193	345765	5.82e-06	51.6
EOG092D01IY	NODE_56_length_310011_cov_56.180293	32.903	155	93	2	1110	1260	176273	175830	4.49e-08	58.5
EOG092D01IY	NODE_56_length_310011_cov_56.180293	28.302	212	109	6	796	965	177799	177167	6.72e-07	54.7
EOG092D01IY	NODE_77_length_151697_cov_53.868015	42.222	45	26	0	1181	1225	64456	64322	5.81e-08	41.6
EOG092D01IY	NODE_77_length_151697_cov_53.868015	26.316	57	39	1	1108	1164	64719	64558	5.81e-08	36.2
EOG092D01IY	NODE_40_length_423207_cov_53.967158	27.442	215	105	9	796	963	406184	405552	1.04e-06	53.9
EOG092D01IY	NODE_40_length_423207_cov_53.967158	31.092	119	72	1	1109	1227	403393	403067	8.85e-05	47.8
EOG092D01IY	NODE_73_length_176928_cov_54.722733	40.909	44	26	0	1181	1224	154967	154836	6.82e-06	39.3
EOG092D01IY	NODE_73_length_176928_cov_54.722733	27.273	55	37	1	1110	1164	155224	155069	6.82e-06	31.2
EOG092D01IY	NODE_55_length_310051_cov_52.966382	41.860	86	50	0	1143	1228	101265	101522	2.00e-05	49.7
EOG092D01IY	NODE_756_length_388_cov_0.831418	40.909	44	26	0	1191	1234	5	136	6.35e-05	44.3
EOG092D01IY	NODE_4_length_1222221_cov_55.842606	35.593	59	38	0	1192	1250	901020	900844	3.17e-04	45.8
# TBLASTN 2.10.0+
# Query: EOG092D01J4
# Database: ./tmp/BUSCO_1585325322
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 4 hits found
EOG092D01J4	NODE_4_length_1222221_cov_55.842606	43.286	1132	411	28	772	1673	299345	295953	0.0	739
EOG092D01J4	NODE_4_length_1222221_cov_55.842606	48.525	305	104	8	1	252	303185	302271	6.00e-65	246
EOG092D01J4	NODE_4_length_1222221_cov_55.842606	40.909	330	88	7	391	613	301169	300180	1.74e-40	166
EOG092D01J4	NODE_4_length_1222221_cov_55.842606	35.000	100	32	2	644	710	299972	299673	1.44e-07	57.4
# TBLASTN 2.10.0+
# Query: EOG092D01MX
# Database: ./tmp/BUSCO_1585325322
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 11 hits found
EOG092D01MX	NODE_25_length_665523_cov_55.287707	66.319	671	157	8	96	697	203556	201544	0.0	867
EOG092D01MX	NODE_25_length_665523_cov_55.287707	53.061	49	20	1	686	731	200868	200722	1.64e-09	62.4
EOG092D01MX	NODE_25_length_665523_cov_55.287707	50.877	57	14	1	25	67	204237	204067	4.91e-07	54.3
EOG092D01MX	NODE_25_length_665523_cov_55.287707	55.319	47	20	1	759	804	200103	199963	4.23e-05	47.8
EOG092D01MX	NODE_11_length_937082_cov_56.441287	31.481	540	267	11	167	608	744725	746329	1.52e-60	224
EOG092D01MX	NODE_11_length_937082_cov_56.441287	43.919	148	53	3	614	731	746627	747070	3.00e-25	113
EOG092D01MX	NODE_9_length_966198_cov_55.068878	31.988	322	120	6	175	399	900408	901367	1.30e-45	161
EOG092D01MX	NODE_9_length_966198_cov_55.068878	45.000	40	22	0	405	444	901429	901548	1.30e-45	42.4
EOG092D01MX	NODE_9_length_966198_cov_55.068878	46.207	145	73	2	469	608	901822	902256	8.91e-24	108
EOG092D01MX	NODE_9_length_966198_cov_55.068878	35.976	164	62	3	611	731	902796	903287	2.86e-20	97.4
EOG092D01MX	NODE_429_length_406_cov_0.820789	58.025	81	34	0	616	696	2	244	3.54e-20	87.4
# TBLASTN 2.10.0+
# Query: EOG092D01QP
# Database: ./tmp/BUSCO_1585325322
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 4 hits found
EOG092D01QP	NODE_2_length_1372958_cov_55.047641	47.771	785	209	24	390	973	114310	111956	5.72e-161	540
EOG092D01QP	NODE_2_length_1372958_cov_55.047641	53.167	442	159	9	1046	1439	111602	110277	8.18e-121	420
EOG092D01QP	NODE_2_length_1372958_cov_55.047641	35.854	357	149	10	1	277	116173	115103	8.71e-38	156
EOG092D01QP	NODE_2_length_1372958_cov_55.047641	66.154	65	18	2	300	361	114679	114488	1.49e-12	73.6
# TBLASTN 2.10.0+
# Query: EOG092D01WH
# Database: ./tmp/BUSCO_1585325322
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
EOG092D01WH	NODE_2_length_1372958_cov_55.047641	33.645	428	132	12	42	317	633313	634596	1.10e-35	144
# TBLASTN 2.10.0+
# Query: EOG092D01WX
# Database: ./tmp/BUSCO_1585325322
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 11 hits found
EOG092D01WX	NODE_33_length_552606_cov_54.158641	74.365	394	77	2	1003	1372	540204	539023	0.0	602
EOG092D01WX	NODE_33_length_552606_cov_54.158641	52.707	351	125	9	324	633	543027	541975	9.03e-69	257
EOG092D01WX	NODE_33_length_552606_cov_54.158641	69.912	113	34	0	911	1023	540529	540191	2.86e-50	171
EOG092D01WX	NODE_33_length_552606_cov_54.158641	53.333	45	18	1	859	900	540779	540645	2.86e-50	48.9
EOG092D01WX	NODE_33_length_552606_cov_54.158641	69.231	52	16	0	655	706	541734	541579	4.45e-21	63.5
EOG092D01WX	NODE_33_length_552606_cov_54.158641	43.210	81	39	2	709	782	541511	541269	4.45e-21	58.9
EOG092D01WX	NODE_33_length_552606_cov_54.158641	35.780	109	17	2	191	246	543705	543379	3.76e-06	52.4
EOG092D01WX	NODE_1_length_1390996_cov_55.238728	38.314	261	143	3	1117	1359	497505	496723	1.04e-45	182
EOG092D01WX	NODE_1_length_1390996_cov_55.238728	31.058	293	187	7	1076	1361	1347913	1347059	1.34e-28	126
EOG092D01WX	NODE_24_length_683504_cov_55.687761	33.645	107	67	3	1205	1309	128946	128632	6.24e-11	68.2
EOG092D01WX	NODE_16_length_863887_cov_54.902531	29.134	127	79	5	1187	1309	560496	560137	4.26e-09	62.0
# TBLASTN 2.10.0+
# Query: EOG092D01YA
# Database: ./tmp/BUSCO_1585325322
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 3 hits found
EOG092D01YA	NODE_5_length_1156707_cov_54.862779	72.902	834	172	10	593	1372	92608	90107	0.0	1144
EOG092D01YA	NODE_5_length_1156707_cov_54.862779	53.482	718	211	18	1	595	94800	92647	0.0	681
EOG092D01YA	NODE_5_length_1156707_cov_54.862779	71.795	39	8	1	1362	1397	90090	89974	4.81e-09	61.6
# TBLASTN 2.10.0+
# Query: EOG092D01ZK
# Database: ./tmp/BUSCO_1585325322
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 4 hits found
EOG092D01ZK	NODE_31_length_573269_cov_55.439228	52.047	171	76	2	734	898	536812	537324	1.57e-55	200
EOG092D01ZK	NODE_31_length_573269_cov_55.439228	33.333	198	80	3	589	734	536174	536767	1.57e-55	37.4
EOG092D01ZK	NODE_31_length_573269_cov_55.439228	55.372	121	51	1	56	173	532454	532816	7.37e-25	112
EOG092D01ZK	NODE_31_length_573269_cov_55.439228	67.647	34	10	1	1	33	532216	532317	6.72e-05	47.4
# TBLASTN 2.10.0+
# Query: EOG092D02CG
# Database: ./tmp/BUSCO_1585325322
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 3 hits found
EOG092D02CG	NODE_19_length_727330_cov_53.542425	58.931	767	203	11	1	655	113366	115666	0.0	827
EOG092D02CG	NODE_19_length_727330_cov_53.542425	61.084	203	55	5	669	847	116081	116689	1.13e-103	224
EOG092D02CG	NODE_19_length_727330_cov_53.542425	57.988	169	40	5	849	986	116749	117255	1.13e-103	173
# TBLASTN 2.10.0+
# Query: EOG092D02DP
# Database: ./tmp/BUSCO_1585325322
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 38 hits found
EOG092D02DP	NODE_2_length_1372958_cov_55.047641	50.552	815	258	15	22	692	589378	591819	0.0	638
EOG092D02DP	NODE_2_length_1372958_cov_55.047641	44.262	305	104	10	733	972	592498	593409	1.50e-54	209
EOG092D02DP	NODE_6_length_1137505_cov_55.257470	27.619	210	111	8	75	263	972097	971528	2.94e-11	68.6
EOG092D02DP	NODE_50_length_330598_cov_55.273867	27.727	220	142	7	59	262	10400	9744	1.62e-10	66.2
EOG092D02DP	NODE_36_length_541718_cov_54.803293	30.088	226	129	12	27	235	237109	237750	4.27e-09	60.5
EOG092D02DP	NODE_36_length_541718_cov_54.803293	43.750	16	9	0	246	261	237845	237892	4.27e-09	20.4
EOG092D02DP	NODE_36_length_541718_cov_54.803293	30.645	124	70	6	107	219	80077	79721	2.35e-04	45.8
EOG092D02DP	NODE_31_length_573269_cov_55.439228	33.333	114	68	4	111	222	141658	141981	1.45e-08	59.7
EOG092D02DP	NODE_16_length_863887_cov_54.902531	25.620	242	154	8	47	270	592883	592182	1.45e-08	59.7
EOG092D02DP	NODE_16_length_863887_cov_54.902531	35.294	119	59	7	109	219	196655	196329	3.56e-06	51.6
EOG092D02DP	NODE_16_length_863887_cov_54.902531	25.909	220	128	9	58	257	722201	722815	3.96e-04	45.1
EOG092D02DP	NODE_49_length_331006_cov_55.739391	25.431	232	121	8	76	264	156732	157400	6.30e-08	57.4
EOG092D02DP	NODE_11_length_937082_cov_56.441287	28.111	217	123	8	76	274	525101	525706	1.69e-07	56.2
EOG092D02DP	NODE_11_length_937082_cov_56.441287	28.235	170	102	5	105	263	143772	143290	1.46e-05	49.7
EOG092D02DP	NODE_4_length_1222221_cov_55.842606	32.240	183	107	10	46	220	763055	762534	8.87e-07	53.9
EOG092D02DP	NODE_4_length_1222221_cov_55.842606	22.624	221	132	7	27	211	975679	976332	1.16e-05	50.1
EOG092D02DP	NODE_25_length_665523_cov_55.287707	25.000	260	113	9	106	298	457240	457974	1.15e-06	53.5
EOG092D02DP	NODE_96_length_56094_cov_56.431486	25.101	247	147	10	57	278	53723	54424	2.20e-06	52.4
EOG092D02DP	NODE_7_length_1067200_cov_55.070813	33.824	68	40	3	96	161	742289	742095	3.10e-06	38.5
EOG092D02DP	NODE_7_length_1067200_cov_55.070813	43.243	37	18	2	188	222	741990	741883	3.10e-06	32.3
EOG092D02DP	NODE_7_length_1067200_cov_55.070813	24.044	183	115	8	61	223	380373	379837	1.19e-04	46.6
EOG092D02DP	NODE_7_length_1067200_cov_55.070813	23.392	171	85	6	119	261	753219	753677	3.32e-04	45.4
EOG092D02DP	NODE_7_length_1067200_cov_55.070813	28.571	133	85	4	91	215	888229	888621	5.36e-04	44.7
EOG092D02DP	NODE_22_length_688254_cov_55.800742	30.263	152	70	7	91	222	599410	599003	3.30e-06	52.0
EOG092D02DP	NODE_46_length_355876_cov_54.885116	28.485	165	83	8	76	222	99341	98898	3.96e-06	51.6
EOG092D02DP	NODE_24_length_683504_cov_55.687761	29.240	171	78	8	123	263	438162	437689	6.20e-06	50.8
EOG092D02DP	NODE_24_length_683504_cov_55.687761	26.108	203	124	9	27	215	224427	223855	3.49e-04	45.1
EOG092D02DP	NODE_53_length_323787_cov_54.656986	25.098	255	142	11	38	261	120331	121041	7.84e-06	50.8
EOG092D02DP	NODE_57_length_285843_cov_53.841524	27.807	187	115	7	50	227	246164	246691	3.47e-05	48.5
EOG092D02DP	NODE_57_length_285843_cov_53.841524	30.921	152	66	7	89	216	105091	105501	1.57e-04	46.2
EOG092D02DP	NODE_26_length_628074_cov_54.569921	28.125	160	83	7	91	228	221622	222071	3.75e-05	48.5
EOG092D02DP	NODE_9_length_966198_cov_55.068878	29.114	158	93	6	75	222	647300	647746	4.26e-05	48.1
EOG092D02DP	NODE_43_length_410768_cov_54.768391	24.500	200	120	9	75	255	314793	314230	8.70e-05	47.4
